generation,best_fitness,best_distance,best_time,avg_fitness,diversity,Variant
37,0.002234165665861681,165.03838431051454,353.19499683380127,0.0019884628579410184,0.85,GA-AM
38,0.002235659134521235,164.1173936669042,353.9724817276001,0.001979504837455637,0.86,GA-AM
39,0.002235659134521235,164.1173936669042,353.9724817276001,0.0019739399690255387,0.92,GA-AM
40,0.002235659134521235,164.1173936669042,353.9724817276001,0.001972112337966592,0.93,GA-AM
41,0.002235659134521235,164.1173936669042,353.9724817276001,0.0020118390966907367,0.82,GA-AM
42,0.002235659134521235,164.1173936669042,353.9724817276001,0.002019929005006457,0.87,GA-AM
43,0.002235659134521235,164.1173936669042,353.9724817276001,0.0020220324026272783,0.85,GA-AM
44,0.002235659134521235,164.1173936669042,353.9724817276001,0.0020172959777474023,0.81,GA-AM
45,0.002277571339833223,159.16899963518532,349.8689794540405,0.002027696330615087,0.82,GA-AM
46,0.002277571339833223,159.16899963518532,349.8689794540405,0.0020307832829345586,0.77,GA-AM
47,0.002277571339833223,159.16899963518532,349.8689794540405,0.002023721223678952,0.84,GA-AM
48,0.002277571339833223,159.16899963518532,349.8689794540405,0.0020653892983926144,0.77,GA-AM
49,0.002277571339833223,159.16899963518532,349.8689794540405,0.0020477172067599,0.79,GA-AM
50,0.002277571339833223,159.16899963518532,349.8689794540405,0.0020672533974058728,0.77,GA-AM
51,0.002277571339833223,159.16899963518532,349.8689794540405,0.0020521551821152105,0.84,GA-AM
52,0.002277571339833223,159.16899963518532,349.8689794540405,0.002038693990244496,0.86,GA-AM
53,0.002277571339833223,159.16899963518532,349.8689794540405,0.002031791120798002,0.84,GA-AM
54,0.002307366157992188,156.5843309869401,346.0128183364868,0.002098657619848427,0.76,GA-AM
55,0.002307366157992188,156.5843309869401,346.0128183364868,0.0021128465910634675,0.75,GA-AM
56,0.002307366157992188,156.5843309869401,346.0128183364868,0.002137459628127876,0.7,GA-AM
57,0.002373417552928948,148.32832709840892,341.2562952041626,0.002130350779635821,0.75,GA-AM
58,0.002373417552928948,148.32832709840892,341.2562952041626,0.002121281741247311,0.75,GA-AM
59,0.002373417552928948,148.32832709840892,341.2562952041626,0.002105629348180979,0.81,GA-AM
60,0.002373417552928948,148.32832709840892,341.2562952041626,0.002094410518772839,0.82,GA-AM
61,0.002373417552928948,148.32832709840892,341.2562952041626,0.0020950198901394245,0.78,GA-AM
62,0.002373417552928948,148.32832709840892,341.2562952041626,0.0020746563444477947,0.81,GA-AM
63,0.002373417552928948,148.32832709840892,341.2562952041626,0.0020774050779675535,0.83,GA-AM
64,0.002373417552928948,148.32832709840892,341.2562952041626,0.0021086426544133473,0.76,GA-AM
65,0.002373417552928948,148.32832709840892,341.2562952041626,0.0021387756110448327,0.78,GA-AM
66,0.002373417552928948,148.32832709840892,341.2562952041626,0.0021555471104630916,0.72,GA-AM
67,0.002373417552928948,148.32832709840892,341.2562952041626,0.002140049422716974,0.75,GA-AM
68,0.002373417552928948,148.32832709840892,341.2562952041626,0.0021458890253292762,0.8,GA-AM
69,0.002373417552928948,148.32832709840892,341.2562952041626,0.0020913790561371665,0.8,GA-AM
70,0.002373417552928948,148.32832709840892,341.2562952041626,0.002131691325185607,0.75,GA-AM
71,0.002373417552928948,148.32832709840892,341.2562952041626,0.002123423658813325,0.75,GA-AM
72,0.002373417552928948,148.32832709840892,341.2562952041626,0.002075980332371023,0.77,GA-AM
73,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021187980575843924,0.78,GA-AM
74,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021271940495629174,0.73,GA-AM
75,0.002382468349131717,147.61714057789843,340.14451599121094,0.002097385275030132,0.77,GA-AM
76,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021491143741089137,0.77,GA-AM
77,0.002382468349131717,147.61714057789843,340.14451599121094,0.00215237658321728,0.78,GA-AM
78,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021180449349040504,0.79,GA-AM
79,0.002382468349131717,147.61714057789843,340.14451599121094,0.002169497836187186,0.71,GA-AM
80,0.002382468349131717,147.61714057789843,340.14451599121094,0.002164981870400908,0.75,GA-AM
81,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021548790435409527,0.73,GA-AM
82,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021269877047703336,0.79,GA-AM
83,0.002382468349131717,147.61714057789843,340.14451599121094,0.002124064350451579,0.77,GA-AM
84,0.002382468349131717,147.61714057789843,340.14451599121094,0.0021370282066837,0.74,GA-AM
85,0.0024070623304084547,147.17306974094885,335.33886909484863,0.002157003375172981,0.74,GA-AM
86,0.0024070623304084547,147.17306974094885,335.33886909484863,0.002139725614916006,0.75,GA-AM
87,0.0024070623304084547,147.17306974094885,335.33886909484863,0.00216517719311401,0.77,GA-AM
88,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021355417673366876,0.77,GA-AM
89,0.0024070623304084547,147.17306974094885,335.33886909484863,0.002159876007480326,0.74,GA-AM
90,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021669550904118004,0.77,GA-AM
91,0.0024070623304084547,147.17306974094885,335.33886909484863,0.002166920229362955,0.76,GA-AM
92,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021667326367988404,0.81,GA-AM
93,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021747853715503376,0.7,GA-AM
94,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021799500505852907,0.8,GA-AM
95,0.0024070623304084547,147.17306974094885,335.33886909484863,0.002155801655769291,0.8,GA-AM
96,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021661136553249916,0.77,GA-AM
97,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021958602748395435,0.71,GA-AM
98,0.0024070623304084547,147.17306974094885,335.33886909484863,0.0021857899578414776,0.74,GA-AM
99,0.002407062330408455,147.17306974094882,335.33886909484863,0.0022088227669300633,0.67,GA-AM
