generation,best_fitness,best_distance,best_time,avg_fitness,diversity,Variant
0,0.0021278599775222916,211.17118580294343,323.4806866645813,0.0018532266667197741,1.0,GAAM-TS
1,0.0022741126563989565,196.436714237842,304.11904859542847,0.0019552803503650644,0.99,GAAM-TS
2,0.002537235478742565,169.80888382425948,280.4010901451111,0.0020433923120108197,0.98,GAAM-TS
3,0.0027499762177841916,151.0190940669523,265.77551794052124,0.002135146963082851,0.97,GAAM-TS
4,0.002825832364711333,142.61543309394506,264.0782504081726,0.002229981187217195,0.98,GAAM-TS
5,0.0028874320047893886,139.44091740234688,258.60948038101196,0.0023157935849349247,1.0,GAAM-TS
6,0.002912228982992433,137.70248972359335,257.09637784957886,0.002357756386722544,0.98,GAAM-TS
7,0.002949776144539423,133.96842672317953,256.3004364967346,0.002451729983700223,0.96,GAAM-TS
8,0.003013868570638299,131.0961183618765,250.87919187545776,0.002493162534868549,0.97,GAAM-TS
9,0.0030613553973043357,127.79225142987346,248.5755581855774,0.0025669281514763055,0.92,GAAM-TS
10,0.0031540359167677623,120.89824338794071,245.19481325149536,0.002620470796640004,0.89,GAAM-TS
11,0.0031540359167677623,120.89824338794071,245.19481325149536,0.0026526500014977263,0.88,GAAM-TS
12,0.0031540359167677623,120.89824338794071,245.19481325149536,0.0026962028775505903,0.89,GAAM-TS
13,0.0031540359167677623,120.89824338794071,245.19481325149536,0.002753066073940308,0.83,GAAM-TS
14,0.0031540359167677623,120.89824338794071,245.19481325149536,0.0027988713512356565,0.84,GAAM-TS
15,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0028017452450030474,0.86,GAAM-TS
16,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0027872568497743877,0.87,GAAM-TS
17,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0028579419163993884,0.84,GAAM-TS
18,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0028454992458224497,0.86,GAAM-TS
19,0.0032081106707231863,117.23417306074177,243.09471464157104,0.00288161693453928,0.75,GAAM-TS
20,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0028989139848808864,0.73,GAAM-TS
21,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002944190934248251,0.64,GAAM-TS
22,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029592685524951873,0.61,GAAM-TS
23,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029610500317293477,0.53,GAAM-TS
24,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029406747689678533,0.58,GAAM-TS
25,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029572755427413368,0.56,GAAM-TS
26,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029156434929326976,0.62,GAAM-TS
27,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029560617627028703,0.58,GAAM-TS
28,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002908832143098349,0.61,GAAM-TS
29,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029536839852566748,0.55,GAAM-TS
30,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029666463823843398,0.57,GAAM-TS
31,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002961395962061008,0.54,GAAM-TS
32,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002901965571307724,0.65,GAAM-TS
33,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002959383155119155,0.53,GAAM-TS
34,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002871733441786476,0.68,GAAM-TS
35,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002953239118418409,0.56,GAAM-TS
36,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029909358505566305,0.47,GAAM-TS
37,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029357231278080557,0.59,GAAM-TS
38,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029274714455175144,0.55,GAAM-TS
39,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002960177921510703,0.62,GAAM-TS
40,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029787577648150965,0.58,GAAM-TS
41,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029828368638049924,0.51,GAAM-TS
42,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029528273837472353,0.59,GAAM-TS
43,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002982770133977636,0.56,GAAM-TS
44,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029551575432926643,0.55,GAAM-TS
45,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002975286482122915,0.49,GAAM-TS
46,0.0032081106707231863,117.23417306074177,243.09471464157104,0.002912691418996006,0.61,GAAM-TS
47,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029328803188689843,0.62,GAAM-TS
48,0.0032081106707231863,117.23417306074177,243.09471464157104,0.0029554537917592123,0.59,GAAM-TS
49,0.0032081106707231863,117.23417306074177,243.09471464157104,0.00294623897057895,0.62,GAAM-TS
