LocationIDO,LocationIDD,Distance_km,Travel_Time_min
214,218,28.082790952547285,37.893592834472656
214,31,34.932636749043056,42.769222259521484
214,10,26.937086555324537,37.174068450927734
214,116,29.080286544624954,39.58233642578125
214,118,4.018517511693644,11.701881408691406
214,25,13.827282775257263,27.179643630981445
214,47,32.4470569368488,41.486900329589844
214,211,16.799697162920786,30.073328018188477
214,257,11.741159535019232,24.749237060546875
214,198,20.45729896617466,32.689598083496094
214,208,34.352016730976665,42.28081130981445
46,179,15.052408667696822,17.76214599609375
46,117,28.327740070344753,29.891109466552734
46,137,20.372559241820458,22.432220458984375
46,214,38.80894763824079,37.631385803222656
46,254,7.455572998040266,13.609722137451172
46,144,23.060785716930354,25.224267959594727
46,113,22.102264765212134,24.190542221069336
46,97,23.96332675334798,26.263051986694336
46,86,27.48351563990681,28.9254093170166
46,82,14.57974417468248,17.789297103881836
46,73,10.761242398977586,15.895345687866211
46,235,11.30494767602574,15.094599723815918
46,213,7.299197426141543,14.34778118133545
46,218,19.669833134013473,21.3753719329834
46,31,7.9415525858979255,14.136699676513672
46,10,18.90839174784514,20.837894439697266
46,116,14.25794815536427,16.508806228637695
46,118,41.586410842418694,39.069908142089844
46,25,25.029885094590153,27.29647445678711
46,47,10.00354150951238,14.899641990661621
46,211,23.167018447099636,25.305944442749023
46,257,27.2977706985417,29.42696762084961
46,198,18.782118887798884,21.176929473876953
46,208,4.524496394624263,11.569238662719727
254,179,13.60417234381782,17.708040237426758
254,117,32.52447371177851,33.75002670288086
254,137,18.602281465329177,21.886816024780273
254,214,37.975605444305764,37.15438461303711
254,46,7.455572998040266,13.909191131591797
254,144,21.360798356065022,24.58672523498535
254,113,20.15839569642787,23.395421981811523
254,97,23.39632367457926,26.550748825073242
254,86,32.274392311539664,33.46326446533203
254,82,15.916595934768303,19.23790740966797
254,73,14.872578649520783,17.797027587890625
254,235,5.82618411942843,13.982217788696289
254,213,7.140745476315536,14.661703109741211
254,218,24.429292994651497,26.55476951599121
254,31,3.0479087829319784,9.144582748413086
254,10,23.28354228650445,25.566593170166016
254,116,9.723508388031467,15.61555004119873
254,118,40.16699455216217,38.2591438293457
254,25,24.320747579452767,27.406084060668945
254,47,5.596073545023367,13.879416465759277
254,211,21.29993261411261,24.518630981445312
254,257,27.29720305443461,29.982633590698242
254,198,19.834803963165598,22.958036422729492
254,208,7.183906463316794,14.398412704467773
144,179,8.076441379375387,19.404003143310547
144,117,22.487665441398264,30.6424617767334
144,137,2.773099570064935,12.649494171142578
144,214,16.670422107018258,26.551219940185547
144,46,23.060785716930354,29.919801712036133
144,254,21.360798356065022,28.666568756103516
144,113,1.3168245387528732,8.12080192565918
144,97,3.8265154417735365,15.041313171386719
144,86,24.304389180399614,31.972900390625
144,82,10.329179203131934,20.860952377319336
144,73,16.436540901018628,24.8511905670166
144,235,16.135528151137443,24.423851013183594
144,213,15.913872733853491,24.060882568359375
144,218,19.68322910233433,28.12154197692871
144,31,18.331498428077214,26.07358741760254
144,10,18.016722110627054,26.770305633544922
144,116,12.47315036649691,21.89737319946289
144,118,18.839970798873683,28.059167861938477
144,25,4.020096493341705,15.527761459350586
144,47,15.79950484946276,24.065256118774414
144,211,0.5130515395683152,5.598705291748047
144,257,7.640525842664665,19.960628509521484
144,198,8.201576481992396,19.825300216674805
144,208,18.537453615725255,26.152175903320312
113,179,7.056023473027227,18.577056884765625
113,117,23.15586540417781,31.008907318115234
113,137,1.739271776132393,9.355267524719238
113,214,17.93330573048365,27.327367782592773
113,46,22.102264765212134,28.68613052368164
113,254,20.15839569642787,27.135438919067383
113,144,1.3168245387528732,8.635021209716797
113,97,4.922619063349737,17.090028762817383
113,86,24.84923991293041,32.232242584228516
113,82,9.928485319209885,20.47429656982422
113,73,15.974967610102931,24.22761344909668
113,235,14.869907704240026,22.960468292236328
113,213,14.894029585418293,22.879196166992188
113,218,19.869867286686617,28.10083770751953
113,31,17.139957160492806,24.588760375976562
113,10,18.184777574856753,26.736427307128906
113,116,11.17629852404963,20.72553062438965
113,118,20.011823186678612,28.761459350585938
113,25,5.2589483580330345,17.64652442932129
113,47,14.581278440908381,22.677257537841797
113,211,1.1422819134052846,8.035340309143066
113,257,8.877012583197468,20.96479606628418
113,198,8.341250916978826,19.899200439453125
113,208,17.58811776931083,24.943687438964844
97,179,9.794883704082443,20.164939880371094
97,117,18.998710816389668,27.618200302124023
97,137,5.515479812384526,16.960866928100586
97,214,14.864689987398368,25.067598342895508
97,46,23.96332675334798,30.550662994384766
97,254,23.39632367457926,30.42022132873535
97,144,3.8265154417735365,14.404790878295898
97,113,4.922619063349737,16.30215835571289
97,86,21.009373708172667,29.13468360900879
97,82,9.87403498956099,20.118257522583008
97,73,15.808995313263118,23.956100463867188
97,235,18.636329497254415,26.578157424926758
97,213,17.214078445325985,24.98102569580078
97,218,17.189736124834138,25.676197052001953
97,31,20.35160609130538,27.819528579711914
97,10,15.60099526876397,24.4019718170166
97,116,15.290661289835839,23.985244750976562
97,118,17.68708142328638,27.16830062866211
97,25,1.108538695269182,7.36673641204834
97,47,18.011457632102008,25.90690040588379
97,211,4.311127959560787,15.370616912841797
97,257,4.1364993563005115,14.45687484741211
97,198,6.426622672710232,17.420021057128906
97,208,19.491791582170308,26.80388069152832
86,179,23.808813443115444,29.965747833251953
86,117,3.054893907297547,8.352978706359863
86,137,24.183035593262936,30.917593002319336
86,214,28.010688044547436,34.535823822021484
86,46,27.48351563990681,31.233705520629883
86,254,32.274392311539664,36.03349304199219
86,144,24.304389180399614,31.243417739868164
86,113,24.84923991293041,31.68855857849121
86,97,21.009373708172667,28.045839309692383
86,82,18.3807376145304,24.13478660583496
86,73,17.40863237869118,22.129690170288086
86,235,30.913810289658983,35.666316986083984
86,213,25.453675544724174,30.461030960083008
86,218,7.880255304182752,14.351070404052734
86,31,30.116670085516674,34.632049560546875
86,10,9.019245536305785,15.661761283874512
86,116,29.810713016579147,35.196990966796875
86,118,32.0233359712803,37.43656921386719
86,25,21.603753954884052,28.718942642211914
86,47,29.366829788503022,34.3390007019043
86,211,24.812800899167126,31.727893829345703
86,257,19.683443713268986,26.87908363342285
86,198,16.942757839375084,23.317657470703125
86,208,25.198737121897274,29.709997177124023
82,179,5.602783301841497,15.384801864624023
82,117,17.764361939017935,24.338645935058594
82,137,8.3944774558822,18.058637619018555
82,214,24.456369333559238,30.59039878845215
82,46,14.57974417468248,17.800588607788086
82,254,15.916595934768303,18.852733612060547
82,144,10.329179203131934,19.407514572143555
82,113,9.928485319209885,19.044553756713867
82,97,9.87403498956099,19.35687255859375
82,86,18.3807376145304,24.52229118347168
82,73,6.116299376765081,14.840751647949219
82,235,12.972796632563586,18.1320743560791
82,213,8.8484915913938,16.39012908935547
82,218,11.549744510166464,19.104896545410156
82,31,13.132510834971804,17.743370056152344
82,10,9.908414639247512,18.252538681030273
82,116,11.43593916508471,18.06578826904297
82,118,27.505758608800612,32.82743835449219
82,25,10.981856389033826,20.0826358795166
82,47,11.63224521749527,17.493669509887695
82,211,10.652315154530918,19.57221221923828
82,257,12.791972327895301,21.414325714111328
82,198,4.209559593256467,13.840354919433594
82,208,10.349054527996582,16.669254302978516
73,179,10.402378525426723,17.35441017150879
73,117,17.835879189742137,23.063426971435547
73,137,14.370357480516567,20.158336639404297
73,214,29.97710339373775,33.825645446777344
73,46,10.761242398977586,15.340723037719727
73,254,14.872578649520783,16.798519134521484
73,144,16.436540901018628,22.048301696777344
73,113,15.974967610102931,21.520057678222656
73,97,15.808995313263118,21.8187255859375
73,86,17.40863237869118,22.376970291137695
73,82,6.116299376765081,15.145557403564453
73,235,14.266894915869708,17.571523666381836
73,213,8.278467219094898,15.41285514831543
73,218,9.557056525030049,17.192922592163086
73,31,12.866900030453232,16.51772689819336
73,10,8.458892860418954,16.669485092163086
73,116,14.409182280422504,18.431102752685547
73,118,33.23429533654433,36.017494201660156
73,25,16.914183283697323,22.772096633911133
73,47,12.590476796424866,16.855241775512695
73,211,16.746705681863194,22.280385971069336
73,257,18.238019903863407,24.071802139282227
73,198,9.567402365461367,17.708911895751953
73,208,7.807085448619339,14.84518051147461
235,179,9.049886048796038,17.326231002807617
235,117,30.622782982685745,33.756752014160156
235,137,13.453874374249065,20.155744552612305
235,214,32.802281970102314,35.080326080322266
235,46,11.30494767602574,15.786831855773926
235,254,5.82618411942843,13.822444915771484
235,144,16.135528151137443,22.382150650024414
235,113,14.869907704240026,21.3016300201416
235,97,18.636329497254415,24.533945083618164
235,86,30.913810289658983,33.888038635253906
235,82,12.972796632563586,19.21946907043457
235,73,14.266894915869708,19.103586196899414
235,213,6.2142646666979,15.043785095214844
235,218,23.391066967224113,27.59177589416504
235,31,3.463835570436118,10.515264511108398
235,10,21.974493511791025,26.403472900390625
235,116,3.9444823930916133,13.69638729095459
235,118,34.763330126368814,36.172943115234375
235,25,19.45581906173971,25.269622802734375
235,47,1.7092314674632643,6.390645503997803
235,211,16.00643600744292,22.271650314331055
235,257,22.700892945397786,28.0025634765625
235,198,16.257287181505088,22.105789184570312
235,208,8.443678970292334,15.66388988494873
213,179,7.843573104039336,16.38923454284668
213,117,25.518091329042456,29.340333938598633
213,137,13.181170409052774,19.273752212524414
213,214,32.05781719349149,34.56413650512695
213,46,7.299197426141543,14.070342063903809
213,254,7.140745476315536,14.090660095214844
213,144,15.913872733853491,21.441268920898438
213,113,14.894029585418293,20.54509735107422
213,97,17.214078445325985,22.683950424194336
213,86,25.453675544724174,29.06722640991211
213,82,8.8484915913938,16.915775299072266
213,73,8.278467219094898,16.0494441986084
213,235,6.2142646666979,14.42186450958252
213,218,17.71137593455246,21.870006561279297
213,31,4.664813724033587,12.42616081237793
213,10,16.434713868930697,20.977941513061523
213,116,7.692542212180197,15.645973205566406
213,118,34.63079087259149,36.13731384277344
213,25,18.232182689813083,23.58568572998047
213,47,4.505509408443273,12.817197799682617
213,211,15.983538851494254,21.473909378051758
213,257,20.860529359948643,25.93927001953125
213,198,12.899171709697958,19.217885971069336
213,208,2.980843439998391,8.21854019165039
218,179,17.15208972575233,22.24339485168457
218,117,8.77797125935215,16.36867904663086
218,137,18.794595871268044,24.624921798706055
218,214,28.082790952547285,33.59572982788086
218,46,19.669833134013473,21.23659896850586
218,254,24.429292994651497,26.981294631958008
218,144,19.68322910233433,25.805925369262695
218,113,19.869867286686617,25.860958099365234
218,97,17.189736124834138,23.645967483520508
218,86,7.880255304182752,15.278027534484863
218,82,11.549744510166464,18.287479400634766
218,73,9.557056525030049,16.433828353881836
218,235,23.391066967224113,27.130311965942383
218,213,17.71137593455246,21.109540939331055
218,31,22.35790644957524,25.371150970458984
218,10,1.6983065902892476,5.402485370635986
218,116,22.707269153366813,27.173603057861328
218,118,31.899792814961987,36.347049713134766
218,25,18.0767746096413,24.540727615356445
218,47,21.787164186177073,25.360958099365234
218,211,20.150944051371866,26.25316619873047
218,257,17.45184169626786,24.148731231689453
218,198,11.529345917120596,18.811511993408203
218,208,17.327022558733436,20.2152156829834
31,179,10.557997265670206,17.09454917907715
31,117,30.167104601817652,32.6710205078125
31,137,15.568515612867142,20.46213722229004
31,214,34.932636749043056,35.89803695678711
31,46,7.9415525858979255,14.332653045654297
31,254,3.0479087829319784,8.273645401000977
31,144,18.331498428077214,22.94917869567871
31,113,17.139957160492806,21.836240768432617
31,97,20.35160609130538,24.840349197387695
31,86,30.116670085516674,32.50951385498047
31,82,13.132510834971804,18.37792205810547
31,73,12.866900030453232,17.483613967895508
31,235,3.463835570436118,11.01414966583252
31,213,4.664813724033587,13.244132041931152
31,218,22.35790644957524,25.544334411621094
31,10,21.097442507016403,24.478515625
31,116,7.042627039017406,15.333145141601562
31,118,37.15174930431853,37.11585235595703
31,25,21.273344226822324,25.6937313079834
31,47,2.6760709557918374,8.885890007019043
31,211,18.28031993567584,22.89166259765625
31,257,24.26546450418305,28.323579788208008
31,198,16.93829393916559,21.50788688659668
31,208,5.814039387079957,13.906815528869629
10,179,15.50558271711991,21.030746459960938
10,117,9.427982877588917,17.144208908081055
10,137,17.098497637577875,23.24576759338379
10,214,26.937086555324537,32.732357025146484
10,46,18.90839174784514,20.679101943969727
10,254,23.28354228650445,25.86134910583496
10,144,18.016722110627054,24.430017471313477
10,113,18.184777574856753,24.44867706298828
10,97,15.60099526876397,22.497709274291992
10,86,9.019245536305785,16.55095863342285
10,82,9.908414639247512,17.5165958404541
10,73,8.458892860418954,15.873225212097168
10,235,21.974493511791025,25.760168075561523
10,213,16.434713868930697,20.185388565063477
10,218,1.6983065902892476,5.371364116668701
10,31,21.097442507016403,24.15974998474121
10,116,21.149963669070697,25.699331283569336
10,118,30.69819600949374,35.51453399658203
10,25,16.512331866493565,23.35972023010254
10,47,20.397979339749128,24.041311264038086
10,211,18.48085783743546,24.85506820678711
10,257,16.060492924551856,23.160301208496094
10,198,9.84698853026155,17.959985733032227
10,208,16.26564875346755,19.52552604675293
116,179,6.388255843922965,17.027231216430664
116,117,29.14628128785601,33.60419845581055
116,137,9.899691256233659,19.356897354125977
116,214,29.080286544624954,33.43559646606445
116,46,14.25794815536427,18.05121612548828
116,254,9.723508388031467,16.119367599487305
116,144,12.47315036649691,21.117733001708984
116,113,11.17629852404963,20.206443786621094
116,97,15.290661289835839,23.220535278320312
116,86,29.810713016579147,34.01480484008789
116,82,11.43593916508471,19.48164939880371
116,73,14.409182280422504,20.41888427734375
116,235,3.9444823930916133,13.122047424316406
116,213,7.692542212180197,16.425457000732422
116,218,22.707269153366813,28.237661361694336
116,31,7.042627039017406,15.646783828735352
116,10,21.149963669070697,26.95730209350586
116,118,30.919276188688258,34.524837493896484
116,25,16.017725107831392,23.8375244140625
116,47,4.425558339197032,13.896775245666504
116,211,12.295439442712814,20.995939254760742
116,257,19.416081408875115,26.55063247680664
116,198,13.951448603934928,21.691389083862305
116,208,10.551064857190608,17.14097023010254
118,179,26.859791233048735,38.83609390258789
118,117,29.07843374771829,38.80356216430664
118,137,21.612847787097518,35.06808090209961
118,214,4.018517511693644,11.558775901794434
118,46,41.586410842418694,46.237728118896484
118,254,40.16699455216217,45.934120178222656
118,144,18.839970798873683,32.83680725097656
118,113,20.011823186678612,33.83565139770508
118,97,17.68708142328638,31.605588912963867
118,86,32.0233359712803,40.642704010009766
118,82,27.505758608800612,38.948429107666016
118,73,33.23429533654433,42.24534606933594
118,235,34.763330126368814,43.630821228027344
118,213,34.63079087259149,43.32317352294922
118,218,31.899792814961987,41.031761169433594
118,31,37.15174930431853,44.66046905517578
118,10,30.69819600949374,40.39894485473633
118,116,30.919276188688258,41.60905075073242
118,25,16.595613244943774,30.69754409790039
118,47,34.581616682955605,43.477516174316406
118,211,18.87190401727691,32.89716720581055
118,257,15.081753522302918,29.062726974487305
118,198,23.667301194912785,36.15272903442383
118,208,37.08263260429909,44.41633224487305
25,179,10.71905734064639,21.12892723083496
25,117,19.48553251898795,28.283451080322266
25,137,6.140068122788686,17.895849227905273
25,214,13.827282775257263,24.474443435668945
25,46,25.029885094590153,31.998123168945312
25,254,24.320747579452767,31.751544952392578
25,144,4.020096493341705,14.810226440429688
25,113,5.2589483580330345,16.907176971435547
25,97,1.108538695269182,7.029500961303711
25,86,21.603753954884052,29.903867721557617
25,82,10.981856389033826,21.21428108215332
25,73,16.914183283697323,25.357311248779297
25,235,19.45581906173971,27.854028701782227
25,213,18.232182689813083,26.43106460571289
25,218,18.0767746096413,26.779123306274414
25,31,21.273344226822324,29.200828552246094
25,10,16.512331866493565,25.506078720092773
25,116,16.017725107831392,25.095935821533203
25,118,16.595613244943774,26.543161392211914
25,47,18.891723607344023,27.24226188659668
25,211,4.443553076190091,15.657526969909668
25,257,3.6218077041685377,13.446722984313965
25,198,7.501713953685168,18.7653865814209
25,208,20.548897063508054,28.313108444213867
47,179,8.250394871443856,16.87993812561035
47,117,29.157425329244578,32.55657196044922
47,137,13.054595408073265,19.675941467285156
47,214,32.4470569368488,34.827171325683594
47,46,10.00354150951238,15.29085636138916
47,254,5.596073545023367,13.449050903320312
47,144,15.79950484946276,21.8789005279541
47,113,14.581278440908381,20.848936080932617
47,97,18.011457632102008,23.802963256835938
47,86,29.366829788503022,32.60098648071289
47,82,11.63224521749527,18.336532592773438
47,73,12.590476796424866,17.986202239990234
47,235,1.7092314674632643,6.354302883148193
47,213,4.505509408443273,13.263142585754395
47,218,21.787164186177073,25.916709899902344
47,31,2.6760709557918374,8.096770286560059
47,10,20.397979339749128,24.753080368041992
47,116,4.425558339197032,14.051501274108887
47,118,34.581616682955605,36.057899475097656
47,25,18.891723607344023,24.59141731262207
47,211,15.723504348653968,21.807226181030273
47,257,22.003906681318725,27.265077590942383
47,198,15.127892114587379,21.041746139526367
47,208,6.825850417723764,14.847160339355469
211,179,8.140070303167343,19.564775466918945
211,117,23.000477583541706,31.108781814575195
211,137,2.8023864360261848,12.86353588104248
211,214,16.799697162920786,26.70025634765625
211,46,23.167018447099636,30.150285720825195
211,254,21.29993261411261,28.745155334472656
211,144,0.5130515395683152,5.623213291168213
211,113,1.1422819134052846,7.571127891540527
211,97,4.311127959560787,16.072431564331055
211,86,24.812800899167126,32.429317474365234
211,82,10.652315154530918,21.1964054107666
211,73,16.746705681863194,25.251680374145508
211,235,16.00643600744292,24.44295310974121
211,213,15.983538851494254,24.262754440307617
211,218,20.150944051371866,28.61644172668457
211,31,18.28031993567584,26.16505241394043
211,10,18.48085783743546,27.267393112182617
211,116,12.295439442712814,21.888824462890625
211,118,18.87190401727691,28.12612533569336
211,25,4.443553076190091,16.401769638061523
211,47,15.723504348653968,24.134563446044922
211,257,8.054028819218486,20.43364715576172
211,198,8.652642756090609,20.28713607788086
211,208,18.647493027287762,26.3968563079834
257,179,13.754520638617432,23.632341384887695
257,117,17.2550684016055,26.41592025756836
257,137,9.64280132034423,20.900720596313477
257,214,11.741159535019232,22.62759017944336
257,46,27.2977706985417,34.31623458862305
257,254,27.29720305443461,34.6873893737793
257,144,7.640525842664665,19.284528732299805
257,113,8.877012583197468,20.41802978515625
257,97,4.1364993563005115,13.757954597473145
257,86,19.683443713268986,28.36429214477539
257,82,12.791972327895301,22.64846420288086
257,73,18.238019903863407,26.788745880126953
257,235,22.700892945397786,31.265609741210938
257,213,20.860529359948643,29.280431747436523
257,218,17.45184169626786,26.32012939453125
257,31,24.26546450418305,32.33793258666992
257,10,16.060492924551856,25.175540924072266
257,116,19.416081408875115,28.608240127563477
257,118,15.081753522302918,25.455949783325195
257,25,3.6218077041685377,12.85037612915039
257,47,22.003906681318725,30.5555477142334
257,211,8.054028819218486,19.733327865600586
257,198,8.723956406884458,19.579240798950195
257,208,22.920298462595024,30.899093627929688
198,179,7.5649809995808575,17.292007446289062
198,117,15.679748905172943,23.391748428344727
198,137,7.355477267618905,17.811279296875
198,214,20.45729896617466,28.231721878051758
198,46,18.782118887798884,22.50389862060547
198,254,19.834803963165598,24.022628784179688
198,144,8.201576481992396,18.69219970703125
198,113,8.341250916978826,18.678482055664062
198,97,6.426622672710232,17.23491859436035
198,86,16.942757839375084,24.108705520629883
198,82,4.209559593256467,13.037912368774414
198,73,9.567402365461367,17.735164642333984
198,235,16.257287181505088,21.737281799316406
198,213,12.899171709697958,19.113248825073242
198,218,11.529345917120596,19.612619400024414
198,31,16.93829393916559,21.7657527923584
198,10,9.84698853026155,18.58544158935547
198,116,13.951448603934928,20.616613388061523
198,118,23.667301194912785,30.708398818969727
198,25,7.501713953685168,18.282344818115234
198,47,15.127892114587379,20.746015548706055
198,211,8.652642756090609,18.994457244873047
198,257,8.723956406884458,19.24433708190918
198,208,14.552423326706592,19.778379440307617
208,179,10.546818733533192,16.829919815063477
208,117,25.619745070990163,28.748016357421875
208,137,15.855847799960557,20.223236083984375
208,214,34.352016730976665,35.67770767211914
208,46,4.524496394624263,10.457479476928711
208,254,7.183906463316794,13.838325500488281
208,144,18.537453615725255,22.677675247192383
208,113,17.58811776931083,21.733501434326172
208,97,19.491791582170308,23.72482681274414
208,86,25.198737121897274,28.13406753540039
208,82,10.349054527996582,16.992027282714844
208,73,7.807085448619339,15.515275955200195
208,235,8.443678970292334,14.977397918701172
208,213,2.980843439998391,8.829553604125977
208,218,17.327022558733436,20.825239181518555
208,31,5.814039387079957,13.480719566345215
208,10,16.26564875346755,20.147296905517578
208,116,10.551064857190608,16.055025100708008
208,118,37.08263260429909,37.27608871459961
208,25,20.548897063508054,24.71428108215332
208,47,6.825850417723764,14.46314525604248
208,211,18.647493027287762,22.751502990722656
208,257,22.920298462595024,26.93928337097168
208,198,14.552423326706592,19.486804962158203
